opt_code,school_year,school_name,longitude,latitude,city,how_long_delayed
11127,2015-2016,JHS 127,-73.853425,40.837943,Bronx,16-30 Min
11160,2015-2016,PS 160,-73.824296,40.864557,Bronx,46-60 Min
11160,2015-2016,PS 160,-73.824296,40.864557,Bronx,31-45 Min
11169,2015-2016,BAYCHESTER ACADEMY,-73.839663,40.881177,Bronx,0-15 Min
11169,2015-2016,BAYCHESTER ACADEMY,-73.839663,40.881177,Bronx,16-30 Min
11169,2015-2016,BAYCHESTER ACADEMY,-73.839663,40.881177,Bronx,31-45 Min
11180,2015-2016,IS 180,-73.833712,40.873662,Bronx,46-60 Min
11181,2015-2016,IS 181,-73.833776,40.874837,Bronx,16-30 Min
11181,2015-2016,IS 181,-73.833776,40.874837,Bronx,0-15 Min
11181,2015-2016,IS 181,-73.833776,40.874837,Bronx,31-45 Min
11189,2015-2016,CORNERSTONE ACAD SOCIAL ACTION,-73.83031,40.882763,Bronx,31-45 Min
11255,2015-2016,BX CHARTER SCH EXCELLENCE I,-73.859146,40.834094,Bronx,46-60 Min
11370,2016-2017,LEADERS OF TOMORROW,-73.860816,40.880835,Bronx,16-30 Min
11370,2016-2017,LEADERS OF TOMORROW,-73.860816,40.880835,Bronx,31-45 Min
11370,2015-2016,SCHOOL OF DIPLOMACY,-73.860816,40.880835,Bronx,16-30 Min
11370,2015-2016,SCHOOL OF DIPLOMACY,-73.860816,40.880835,Bronx,31-45 Min
11404,2015-2016,FORWARD SCH CREATIVE WRITING,-73.860816,40.880835,Bronx,16-30 Min
11404,2016-2017,THE N BX SCHOOL OF EMPOWERMENT,-73.860816,40.880835,Bronx,16-30 Min
11455,2015-2016,P176X @ I181X,-73.833776,40.874837,Bronx,31-45 Min
11458,2015-2016,P176X @ P178X,-73.833739,40.875461,Bronx,46-60 Min
11465,2015-2016,P176X @ TRUMAN HS ANNEX,-73.833764,40.87425,Bronx,31-45 Min
11465,2015-2016,P176X @ TRUMAN HS ANNEX,-73.833764,40.87425,Bronx,46-60 Min
11505,2015-2016,HARRY S TRUMAN HS,-73.833764,40.87425,Bronx,31-45 Min
11505,2015-2016,HARRY S TRUMAN HS,-73.833764,40.87425,Bronx,46-60 Min
11505,2015-2016,HARRY S TRUMAN HS,-73.833764,40.87425,Bronx,0-15 Min
11570,2015-2016,PELHAM GARDENS MIDDLE SCHOOL,-73.836172,40.863727,Bronx,46-60 Min
11570,2015-2016,PELHAM GARDENS MIDDLE SCHOOL,-73.836172,40.863727,Bronx,31-45 Min
11654,2015-2016,P176X @ PS 178 (inclusion),-73.833739,40.875461,Bronx,0-15 Min
11657,2015-2016,P176X @ P 498,-73.858014,40.844624,Bronx,31-45 Min
11665,2016-2017,BX CHARTER SCH EXCELLENCE MS,-73.8593,40.834156,Bronx,46-60 Min
11665,2015-2016,BX CHARTER SCH EXCELLENCE II,-73.86435,40.845993,Bronx,46-60 Min
11674,2015-2016,P723X @ P189,-73.83031,40.882763,Bronx,31-45 Min
11674,2015-2016,P723X @ P189,-73.83031,40.882763,Bronx,46-60 Min
11674,2015-2016,P723X @ P189,-73.83031,40.882763,Bronx,16-30 Min
11686,2015-2016,PELHAM ACAD OF ACAD.& ENGAGE.,-73.864681,40.862099,Bronx,0-15 Min
11688,2015-2016,BIONDI EDUCATION CTR AX,-73.846963,40.845027,Bronx,16-30 Min
11688,2015-2016,BIONDI EDUCATION CTR AX,-73.846963,40.845027,Bronx,46-60 Min
11688,2015-2016,BIONDI EDUCATION CTR AX,-73.846963,40.845027,Bronx,31-45 Min
11689,2015-2016,P723X @ P701X,-73.833288,40.883537,Bronx,31-45 Min
11689,2015-2016,P723X @ P701X,-73.833288,40.883537,Bronx,16-30 Min
11816,2015-2016,NY INST FOR SPECIAL EDUC.,-73.859274,40.858134,Bronx,46-60 Min
11816,2015-2016,NY INST FOR SPECIAL EDUC.,-73.859274,40.858134,Bronx,16-30 Min
11816,2015-2016,NY INST FOR SPECIAL EDUC.,-73.859274,40.858134,Bronx,31-45 Min
11910,2015-2016,LAVELLE SCH FOR THE BLIND,-73.853832,40.881896,Bronx,16-30 Min
11910,2015-2016,LAVELLE SCH FOR THE BLIND,-73.853832,40.881896,Bronx,31-45 Min
11910,2015-2016,LAVELLE SCH FOR THE BLIND,-73.853832,40.881896,Bronx,46-60 Min
11910,2015-2016,LAVELLE SCH FOR THE BLIND,-73.853832,40.881896,Bronx,0-15 Min
11910,2015-2016,LAVELLE SCH FOR THE BLIND,-73.853832,40.881896,Bronx,61-90 Min
12084,2015-2016,P811X @ I084X,-73.887499,40.830548,Bronx,46-60 Min
12084,2015-2016,P811X @ I084X,-73.887499,40.830548,Bronx,16-30 Min
12211,2015-2016,CS 211,-73.88984,40.843586,Bronx,16-30 Min
12420,2015-2016,P352X @ P092X,-73.889868,40.846644,Bronx,31-45 Min
12420,2015-2016,P352X @ P092X,-73.889868,40.846644,Bronx,46-60 Min
12450,2015-2016,P010X @ P300X,-73.88732,40.846195,Bronx,16-30 Min
12450,2015-2016,P010X @ P300X,-73.88732,40.846195,Bronx,61-90 Min
12450,2015-2016,P010X @ P300X,-73.88732,40.846195,Bronx,31-45 Min
12450,2015-2016,P010X @ P300X,-73.88732,40.846195,Bronx,46-60 Min
12464,2015-2016,"Math,Science,Tech / IS 318",-73.88984,40.843586,Bronx,31-45 Min
12467,2015-2016,P754X @ PB054,-73.852666,40.887907,Bronx,16-30 Min
12467,2015-2016,P754X @ PB054,-73.852666,40.887907,Bronx,31-45 Min
12467,2015-2016,P754X @ PB054,-73.852666,40.887907,Bronx,61-90 Min
12486,2015-2016,P186X @ WALTER J. DAMROSCH,-73.897559,40.831793,Bronx,0-15 Min
12486,2015-2016,P186X @ WALTER J. DAMROSCH,-73.897559,40.831793,Bronx,16-30 Min
12486,2015-2016,P186X @ WALTER J. DAMROSCH,-73.897559,40.831793,Bronx,46-60 Min
12521,2015-2016,METROPOLITAN SOUNDVIEW HS,-73.878813,40.831612,Bronx,16-30 Min
12545,2015-2016,FREDERICK DOUGLASS ACAD. V,-73.888651,40.848506,Bronx,46-60 Min
12545,2015-2016,FREDERICK DOUGLASS ACAD. V,-73.888651,40.848506,Bronx,31-45 Min
13015,2016-2017,Uncommon Charter School- UCC,-73.947253,40.684991,Brooklyn,31-45 Min
13016,2016-2017,Fusion Academy Brooklyn,-73.987227,40.693463,Brooklyn,31-45 Min
13016,2016-2017,Fusion Academy Brooklyn,-73.987227,40.693463,Brooklyn,0-15 Min
13016,2016-2017,Fusion Academy Brooklyn,-73.987227,40.693463,Brooklyn,46-60 Min
13133,2015-2016,PS 133,-73.980549,40.680363,Brooklyn,31-45 Min
13305,2015-2016,PS 305,-73.945226,40.685999,Brooklyn,0-15 Min
13305,2015-2016,PS 305,-73.945226,40.685999,Brooklyn,46-60 Min
13305,2015-2016,PS 305,-73.945226,40.685999,Brooklyn,16-30 Min
13307,2015-2016,PS 307,-73.981996,40.701407,Brooklyn,31-45 Min
13307,2015-2016,PS 307,-73.981996,40.701407,Brooklyn,0-15 Min
13313,2015-2016,SATELLITE WEST MS 313,-73.981996,40.701407,Brooklyn,0-15 Min
13313,2015-2016,SATELLITE WEST MS 313,-73.981996,40.701407,Brooklyn,31-45 Min
13313,2016-2017,Dock Street School,-73.992076,40.702952,Brooklyn,0-15 Min
13313,2016-2017,Dock Street School,-73.992076,40.702952,Brooklyn,31-45 Min
13351,2015-2016,THE URBAN ASSEMBLY UNISON SCH,-73.960645,40.684974,Brooklyn,0-15 Min
13351,2015-2016,THE URBAN ASSEMBLY UNISON SCH,-73.960645,40.684974,Brooklyn,16-30 Min
13369,2015-2016,P369K @ COY L. COX SCHOOL,-73.983548,40.687328,Brooklyn,46-60 Min
13369,2015-2016,P369K @ COY L. COX SCHOOL,-73.983548,40.687328,Brooklyn,31-45 Min
13369,2015-2016,P369K @ COY L. COX SCHOOL,-73.983548,40.687328,Brooklyn,16-30 Min
13419,2015-2016,URBAN DOVE SCH SPORTS HEALTH,-73.950563,40.689881,Brooklyn,16-30 Min
13422,2015-2016,P231K @ PS 54,-73.952934,40.693032,Brooklyn,16-30 Min
13433,2015-2016,P369K @ HB 69,-73.988506,40.694921,Brooklyn,31-45 Min
13453,2015-2016,P077K @ P902K,-73.97655,40.678919,Brooklyn,16-30 Min
13463,2015-2016,P004K @ P 853,-73.945509,40.679331,Brooklyn,0-15 Min
13463,2015-2016,P004K @ P 853,-73.945509,40.679331,Brooklyn,46-60 Min
13463,2015-2016,P004K @ P 853,-73.945509,40.679331,Brooklyn,16-30 Min
13469,2015-2016,P369K@ H 605,-73.98601,40.695003,Brooklyn,46-60 Min
13483,2015-2016,URBAN ASSEMBLY LAW & JUSTICE,-73.988506,40.694921,Brooklyn,31-45 Min
13507,2015-2016,BROOKLYN TECHNICAL HS,-73.976807,40.688854,Brooklyn,16-30 Min
13528,2015-2016,P753K @ BKLYN SCH FOR CAREER D,-73.968871,40.68253,Brooklyn,31-45 Min
13555,2015-2016,G WESTINGHOUSE VOC-TECH HS,-73.98601,40.695003,Brooklyn,46-60 Min
13561,2015-2016,COMM.PARTNERSHIP CHARTER SCH.,-73.961651,40.691619,Brooklyn,46-60 Min
13655,2015-2016,P369K @ IS 265,-73.975785,40.696402,Brooklyn,31-45 Min
13669,2015-2016,P140K @ PS 258,-73.945461,40.681647,Brooklyn,0-15 Min
13669,2015-2016,P140K @ PS 258,-73.945461,40.681647,Brooklyn,46-60 Min
13669,2015-2016,P140K @ PS 258,-73.945461,40.681647,Brooklyn,16-30 Min
13674,2015-2016,P372K @ JHS 113,-73.971086,40.688694,Brooklyn,31-45 Min
13766,2015-2016,Intrntl Charter School of NY,-73.98675,40.692298,Brooklyn,31-45 Min
13874,2015-2016,LEADERSHIP PREP BED-STUY,-73.945461,40.681647,Brooklyn,31-45 Min
14017,2015-2016,PS 17,-73.956791,40.715298,Brooklyn,16-30 Min
14037,2015-2016,BEGINNING WITH CHILDREN II,-73.953215,40.703679,Brooklyn,46-60 Min
14050,2015-2016,JHS 50,-73.960233,40.711774,Brooklyn,31-45 Min
14071,2015-2016,IS 71,-73.953215,40.703679,Brooklyn,31-45 Min
14126,2015-2016,JHS 126,-73.948524,40.719815,Brooklyn,16-30 Min
14126,2015-2016,JHS 126,-73.948524,40.719815,Brooklyn,0-15 Min
14126,2015-2016,JHS 126,-73.948524,40.719815,Brooklyn,46-60 Min
14147,2015-2016,PS 147,-73.939304,40.705207,Brooklyn,16-30 Min
14196,2015-2016,PS 196,-73.939903,40.708735,Brooklyn,16-30 Min
14257,2015-2016,PS 257,-73.941787,40.702316,Brooklyn,46-60 Min
14297,2015-2016,PS 297,-73.947808,40.697703,Brooklyn,46-60 Min
14300,2015-2016,EL PUENTE ACAD PEACE & JUSTICE,-73.955557,40.70583,Brooklyn,31-45 Min
14318,2015-2016,IS 318,-73.948955,40.702545,Brooklyn,46-60 Min
14355,2015-2016,WILLIAMSBURG COLLEGIATE CHARTE,-73.961553,40.706072,Brooklyn,31-45 Min
14432,2015-2016,IS 71 BILINGUAL-YIDDISH PROG,-73.953215,40.703679,Brooklyn,31-45 Min
14435,2015-2016,P373K @ BROOKYN TRANSITION CTR,-73.945062,40.698944,Brooklyn,46-60 Min
14450,2015-2016,P368K @ P120K,-73.93883,40.700976,Brooklyn,16-30 Min
14450,2015-2016,P368K @ P120K,-73.93883,40.700976,Brooklyn,0-15 Min
14452,2015-2016,BROOKLYN PREPARATORY HS,-73.954694,40.715135,Brooklyn,16-30 Min
14455,2015-2016,GREEN SCH ACAD FOR ENVN.CAREER,-73.943747,40.709973,Brooklyn,31-45 Min
14467,2015-2016,P368K @ I033K,-73.946728,40.697059,Brooklyn,16-30 Min
14467,2015-2016,P368K @ I033K,-73.946728,40.697059,Brooklyn,0-15 Min
14471,2015-2016,P 380 BILINGUAL YIDDISH PROG.,-73.953066,40.702382,Brooklyn,31-45 Min
14547,2015-2016,AUTOMOTIVE HS,-73.95313,40.722242,Brooklyn,0-15 Min
14558,2015-2016,MS 582- Upper Ten Eyck,-73.939903,40.708735,Brooklyn,16-30 Min
14577,2015-2016,CONSELYEA PREPARATORY MS 577,-73.956791,40.715298,Brooklyn,16-30 Min
14614,2015-2016,YOUNG WOMENS LEADERSHIP BKLYN,-73.939304,40.705207,Brooklyn,16-30 Min
14616,2015-2016,THE WILLIAMSBURG CHARTER SCH,-73.935986,40.703611,Brooklyn,31-45 Min
14616,2015-2016,THE WILLIAMSBURG CHARTER SCH,-73.935986,40.703611,Brooklyn,16-30 Min
14688,2015-2016,BELIEVE NORTHSIDE CHARTER HS,-73.948524,40.719815,Brooklyn,16-30 Min
15003,2015-2016,P053K @ P 437,-73.973388,40.647581,Brooklyn,31-45 Min
15007,2016-2017,P053K @P88,-73.987717,40.660071,Brooklyn,16-30 Min
15007,2016-2017,P053K @P88,-73.987717,40.660071,Brooklyn,31-45 Min
15010,2015-2016,PS 10,-73.986454,40.661012,Brooklyn,31-45 Min
15010,2015-2016,PS 10,-73.986454,40.661012,Brooklyn,0-15 Min
15088,2015-2016,MS 88,-73.987717,40.660071,Brooklyn,16-30 Min
15088,2015-2016,MS 88,-73.987717,40.660071,Brooklyn,31-45 Min
15261,2015-2016,PS 261,-73.988354,40.687405,Brooklyn,16-30 Min
15261,2015-2016,PS 261,-73.988354,40.687405,Brooklyn,31-45 Min
15295,2015-2016,PS 295,-73.988776,40.66117,Brooklyn,31-45 Min
15295,2015-2016,PS 295,-73.988776,40.66117,Brooklyn,16-30 Min
15321,2015-2016,PS 321,-73.977868,40.671502,Brooklyn,31-45 Min
15371,2015-2016,P371K @ LILLIAN L. RASHKIS SCH,-74.005841,40.654362,Brooklyn,61-90 Min
15371,2015-2016,P371K @ LILLIAN L. RASHKIS SCH,-74.005841,40.654362,Brooklyn,31-45 Min
15404,2015-2016,THE BKLYN NEW SCHOOL (PS 146),-74.001471,40.680096,Brooklyn,46-60 Min
15408,2015-2016,P077K @ BKLYN COLLEGE ACADEMY,-73.971836,40.649395,Brooklyn,0-15 Min
15408,2015-2016,P077K @ BKLYN COLLEGE ACADEMY,-73.971836,40.649395,Brooklyn,31-45 Min
15443,2015-2016,P369K @ PS 261,-73.988354,40.687405,Brooklyn,16-30 Min
15460,2015-2016,P053K @ I088K,-73.987717,40.660071,Brooklyn,31-45 Min
15460,2015-2016,P053K @ I088K,-73.987717,40.660071,Brooklyn,16-30 Min
15460,2015-2016,P053K @ I088K,-73.987717,40.660071,Brooklyn,0-15 Min
15481,2015-2016,P371K @ SUNSET PARK HS,-74.005086,40.655738,Brooklyn,31-45 Min
15558,2015-2016,PARK SLOPE COLLEGIATE,-73.979199,40.66959,Brooklyn,31-45 Min
15558,2015-2016,PARK SLOPE COLLEGIATE,-73.979199,40.66959,Brooklyn,46-60 Min
15628,2015-2016,MARY MCDOWELL CTR FOR LRNG,-74.001466,40.681768,Brooklyn,16-30 Min
15628,2015-2016,MARY MCDOWELL CTR FOR LRNG,-74.001466,40.681768,Brooklyn,31-45 Min
15628,2015-2016,MARY MCDOWELL CTR FOR LRNG,-74.001466,40.681768,Brooklyn,0-15 Min
15667,2015-2016,SUNSET PARK HIGH SCHOOL,-74.005086,40.655738,Brooklyn,31-45 Min
15689,2015-2016,MARY MCDOWELL CTR LEARNING HS,-73.994486,40.692142,Brooklyn,46-60 Min
15689,2015-2016,MARY MCDOWELL CTR LEARNING HS,-73.994486,40.692142,Brooklyn,16-30 Min
15689,2015-2016,MARY MCDOWELL CTR LEARNING HS,-73.994486,40.692142,Brooklyn,0-15 Min
15689,2015-2016,MARY MCDOWELL CTR LEARNING HS,-73.994486,40.692142,Brooklyn,31-45 Min
15704,2015-2016,MARY MCDOWELL CTR FOR LEARNING,-73.992629,40.687484,Brooklyn,31-45 Min
15704,2015-2016,MARY MCDOWELL CTR FOR LEARNING,-73.992629,40.687484,Brooklyn,0-15 Min
15704,2015-2016,MARY MCDOWELL CTR FOR LEARNING,-73.992629,40.687484,Brooklyn,16-30 Min
15704,2015-2016,MARY MCDOWELL CTR FOR LEARNING,-73.992629,40.687484,Brooklyn,46-60 Min
15758,2015-2016,BKLYN URBAN GARDEN CHARTER SCH,-73.982666,40.656581,Brooklyn,61-90 Min
15789,2015-2016,THE STERLING SCHOOL,-73.98858,40.687683,Brooklyn,31-45 Min
15789,2015-2016,THE STERLING SCHOOL,-73.98858,40.687683,Brooklyn,46-60 Min
15789,2015-2016,THE STERLING SCHOOL,-73.98858,40.687683,Brooklyn,0-15 Min
15789,2015-2016,THE STERLING SCHOOL,-73.98858,40.687683,Brooklyn,16-30 Min
15854,2015-2016,GAN YISROEL(GIRLS),-73.98287,40.641469,Brooklyn,0-15 Min
15854,2015-2016,GAN YISROEL(GIRLS),-73.98287,40.641469,Brooklyn,31-45 Min
15854,2015-2016,GAN YISROEL(GIRLS),-73.98287,40.641469,Brooklyn,16-30 Min
15859,2015-2016,AL MADINAH SCHOOL,-73.989075,40.673635,Brooklyn,46-60 Min
15859,2015-2016,AL MADINAH SCHOOL,-73.989075,40.673635,Brooklyn,16-30 Min
15879,2015-2016,SHEMA KOLAINU-HEAR OUR VOICES,-73.994405,40.641665,Brooklyn,16-30 Min
15879,2015-2016,SHEMA KOLAINU-HEAR OUR VOICES,-73.994405,40.641665,Brooklyn,0-15 Min
16026,2015-2016,PS 26,-73.931741,40.692046,Brooklyn,16-30 Min
16243,2015-2016,PS 243,-73.935312,40.675998,Brooklyn,0-15 Min
16243,2015-2016,PS 243,-73.935312,40.675998,Brooklyn,16-30 Min
16308,2015-2016,PS 308,-73.935484,40.68862,Brooklyn,61-90 Min
16406,2015-2016,TEACHING FIRMS AMERICA CHARTER,-73.935484,40.68862,Brooklyn,46-60 Min
16406,2017-2018,EMBER CHARTER SCHOOL,-73.935484,40.68862,Brooklyn,46-60 Min
16409,2015-2016,P004K @ P081K,-73.935635,40.693097,Brooklyn,0-15 Min
16409,2015-2016,P004K @ P081K,-73.935635,40.693097,Brooklyn,61-90 Min
16409,2015-2016,P004K @ P081K,-73.935635,40.693097,Brooklyn,46-60 Min
16455,2015-2016,P369K @ P005K,-73.922467,40.685616,Brooklyn,31-45 Min
16455,2015-2016,P369K @ P005K,-73.922467,40.685616,Brooklyn,46-60 Min
16455,2015-2016,P369K @ P005K,-73.922467,40.685616,Brooklyn,0-15 Min
16455,2015-2016,P369K @ P005K,-73.922467,40.685616,Brooklyn,16-30 Min
16460,2015-2016,P140K @ P304K,-73.940817,40.693999,Brooklyn,61-90 Min
16460,2015-2016,P140K @ P304K,-73.940817,40.693999,Brooklyn,46-60 Min
16460,2015-2016,P140K @ P304K,-73.940817,40.693999,Brooklyn,0-15 Min
16464,2016-2017,P140K @ P026K,-73.931741,40.692046,Brooklyn,0-15 Min
16464,2016-2017,P140K @ P026K,-73.931741,40.692046,Brooklyn,16-30 Min
16563,2015-2016,BKLYN EXCELSIOR CHARTER SCHOOL,-73.925153,40.689803,Brooklyn,0-15 Min
16563,2015-2016,BKLYN EXCELSIOR CHARTER SCHOOL,-73.925153,40.689803,Brooklyn,16-30 Min
16564,2015-2016,LA CIMA CHARTER,-73.932035,40.688268,Brooklyn,46-60 Min
16568,2015-2016,BKLYN HS FOR LAW & TECHNOLOGY,-73.920966,40.68877,Brooklyn,46-60 Min
16568,2015-2016,BKLYN HS FOR LAW & TECHNOLOGY,-73.920966,40.68877,Brooklyn,31-45 Min
16568,2015-2016,BKLYN HS FOR LAW & TECHNOLOGY,-73.920966,40.68877,Brooklyn,16-30 Min
16627,2015-2016,BRIGHTER CHOICE COMM SCHOOL,-73.940817,40.693999,Brooklyn,46-60 Min
16627,2015-2016,BRIGHTER CHOICE COMM SCHOOL,-73.940817,40.693999,Brooklyn,0-15 Min
16681,2015-2016,MADIBA PREP M.S.,-73.931857,40.692033,Brooklyn,16-30 Min
17012,2015-2016,PS 12,-73.919696,40.673085,Brooklyn,31-45 Min
17061,2015-2016,MS 61,-73.949213,40.663931,Brooklyn,16-30 Min
17191,2015-2016,PS 191,-73.924164,40.671918,Brooklyn,31-45 Min
17221,2015-2016,PS 221,-73.936043,40.663778,Brooklyn,46-60 Min
17289,2015-2016,PS 289,-73.942671,40.674719,Brooklyn,31-45 Min
17300,2015-2016,MIDDLE COL. HS AT MEDGA EVERS,-73.951176,40.66712,Brooklyn,16-30 Min
17399,2015-2016,PS 399,-73.951896,40.64812,Brooklyn,31-45 Min
17403,2015-2016,P036K @ FLATBUSH TOWN HALL,-73.95729,40.64866,Brooklyn,16-30 Min
17465,2015-2016,P036K @ INTE.ARTS & BUS.HS,-73.94256,40.658905,Brooklyn,0-15 Min
17465,2015-2016,P036K @ INTE.ARTS & BUS.HS,-73.94256,40.658905,Brooklyn,16-30 Min
17495,2015-2016,BKLYN COLLEGE ACADEMY AX,-73.971836,40.649395,Brooklyn,31-45 Min
17495,2015-2016,BKLYN COLLEGE ACADEMY AX,-73.971836,40.649395,Brooklyn,0-15 Min
17495,2015-2016,BKLYN COLLEGE ACADEMY AX,-73.971836,40.649395,Brooklyn,46-60 Min
17528,2015-2016,HS FOR GLOBAL CITZENSHIP,-73.961598,40.67033,Brooklyn,31-45 Min
17549,2015-2016,CLARA BARTON HS,-73.961735,40.669927,Brooklyn,31-45 Min
17574,2015-2016,HS FOR PUBLIC SERVICE,-73.94256,40.658905,Brooklyn,16-30 Min
17574,2015-2016,HS FOR PUBLIC SERVICE,-73.94256,40.658905,Brooklyn,0-15 Min
17685,2015-2016,ACHIEVEMENT FIRST CHARTER SCH,-73.936384,40.662371,Brooklyn,46-60 Min
17722,2015-2016,NEW HEIGHTS MIDDLE SCHOOL,-73.936384,40.662371,Brooklyn,46-60 Min
17745,2015-2016,BKLYN INST FOR LIBERAL ARTS,-73.94256,40.658905,Brooklyn,16-30 Min
17745,2015-2016,BKLYN INST FOR LIBERAL ARTS,-73.94256,40.658905,Brooklyn,0-15 Min
17770,2015-2016,THE NEW AMERICAN ACAD PS 770,-73.927046,40.663517,Brooklyn,46-60 Min
17862,2015-2016,LEAGUE SCHOOL,-73.942405,40.659556,Brooklyn,0-15 Min
17862,2015-2016,LEAGUE SCHOOL,-73.942405,40.659556,Brooklyn,31-45 Min
17904,2015-2016,ST FRNCS DE SALES SCH FOR DEAF,-73.960266,40.671045,Brooklyn,31-45 Min
17904,2015-2016,ST FRNCS DE SALES SCH FOR DEAF,-73.960266,40.671045,Brooklyn,0-15 Min
18005,2017-2018,KINGS COLLEGIATE ELEMENTARY II,-73.929084,40.658505,Brooklyn,31-45 Min
18066,2015-2016,PS 66,-73.907705000000007,40.648888,Brooklyn,61-90 Min
18068,2015-2016,IS 68,-73.910868,40.635504,Brooklyn,46-60 Min
18233,2015-2016,PS 233,-73.914087,40.651079,Brooklyn,46-60 Min
18244,2015-2016,PS 244,-73.925972,40.648344,Brooklyn,61-90 Min
18276,2015-2016,PS 276,-73.908007,40.63404,Brooklyn,46-60 Min
18285,2015-2016,JHS 285,-73.920992,40.646954,Brooklyn,31-45 Min
18285,2015-2016,JHS 285,-73.920992,40.646954,Brooklyn,0-15 Min
18285,2015-2016,JHS 285,-73.920992,40.646954,Brooklyn,61-90 Min
18433,2015-2016,P771K @ PS 66,-73.907705000000007,40.648888,Brooklyn,46-60 Min
18564,2015-2016,IT TAKES A VILLAGE ACADEMY,-73.922164,40.648582,Brooklyn,46-60 Min
18565,2015-2016,BROOKLYN GENERATION HS,-73.916804,40.633342,Brooklyn,46-60 Min
18567,2015-2016,BROOKLYN THEATRE ARTS HS,-73.916804,40.633342,Brooklyn,46-60 Min
18588,2015-2016,MS FOR ART & PHILOSPHY,-73.919874,40.65857,Brooklyn,0-15 Min
18608,2015-2016,KINGS COLLEGIATE CHARTER SCH,-73.920048,40.658232,Brooklyn,31-45 Min
18608,2017-2018,KINGS COLLEGIATE MIDDLE SCHOOL,-73.920048,40.658232,Brooklyn,31-45 Min
18637,2015-2016,ACAD FOR CONST & THE ENVIRON,-73.916804,40.633342,Brooklyn,46-60 Min
18673,2015-2016,EAST BROOKLYN COMMUNITY HS,-73.920468,40.659127,Brooklyn,31-45 Min
18684,2015-2016,BKLYN ASCEND CHARTER SCHOOL,-73.921053,40.662086,Brooklyn,31-45 Min
18694,2015-2016,CULTURAL ARTS ACAD.CHARTER SCH,-73.908283,40.654283,Brooklyn,46-60 Min
18694,2015-2016,CULTURAL ARTS ACAD.CHARTER SCH,-73.908283,40.654283,Brooklyn,31-45 Min
18694,2015-2016,CULTURAL ARTS ACAD.CHARTER SCH,-73.908283,40.654283,Brooklyn,0-15 Min
18694,2015-2016,CULTURAL ARTS ACAD.CHARTER SCH,-73.908283,40.654283,Brooklyn,16-30 Min
18736,2015-2016,NEW AMERICAN ACAD CHARTER SCH,-73.922164,40.648582,Brooklyn,0-15 Min
18763,2015-2016,BKLYN SCIENCE & ENGINEERING,-73.925953,40.648345,Brooklyn,61-90 Min
19006,2016-2017,P053K @BURLINGTON COAT FACTORY,-73.86959,40.65075,Brooklyn,31-45 Min
19007,2015-2016,PS 7,-73.873172,40.689579,Brooklyn,31-45 Min
19036,2015-2016,P036K @ THE NATHANIEL GREENE,-73.887172,40.660342,Brooklyn,31-45 Min
19089,2015-2016,PS 89 (CYPRESS HILL COMM),-73.88684,40.677727,Brooklyn,31-45 Min
19149,2015-2016,PS 149,-73.892805,40.669643,Brooklyn,31-45 Min
19224,2015-2016,PS 224,-73.866388,40.664111,Brooklyn,46-60 Min
19279,2015-2016,CYPRESS HILLS COLLEGIATE PREP,-73.870217,40.690775,Brooklyn,31-45 Min
19290,2015-2016,PS 290,-73.889664,40.677921,Brooklyn,31-45 Min
19346,2015-2016,PS 346,-73.881265,40.647163,Brooklyn,31-45 Min
19453,2015-2016,FREDERICK DOUGLASS ACAD.VIII,-73.881265,40.647163,Brooklyn,31-45 Min
19460,2015-2016,P004K @ P072K,-73.87952,40.669415,Brooklyn,31-45 Min
19460,2015-2016,P004K @ P072K,-73.87952,40.669415,Brooklyn,16-30 Min
19502,2015-2016,FDNY HS FOR FIRE & LIFE SAFETY,-73.894848,40.667449,Brooklyn,31-45 Min
19528,2015-2016,IS 364 AX,-73.878518,40.646549,Brooklyn,31-45 Min
19551,2015-2016,East New York Transit Tech HS,-73.875983,40.678351,Brooklyn,16-30 Min
19551,2015-2016,East New York Transit Tech HS,-73.875983,40.678351,Brooklyn,31-45 Min
19618,2015-2016,ACAD OF INNOVATIVE TECHNOLOGY,-73.870217,40.690775,Brooklyn,31-45 Min
19661,2015-2016,VISTA ACADEMY,-73.883531,40.677089,Brooklyn,31-45 Min
19662,2015-2016,LIBERTY AVENUE M.S.,-73.883531,40.677089,Brooklyn,31-45 Min
19664,2015-2016,IMAGINE ME LEADERSHIP CHARTER,-73.883399,40.660265,Brooklyn,31-45 Min
19678,2015-2016,E.N.Y. MS OF EXCELLENCE,-73.87952,40.669415,Brooklyn,31-45 Min
20001,2015-2016,Shalsheles High School,-73.988429,40.63526,Brooklyn,0-15 Min
20015,2017-2018,Yesodei Bina,-74.003426,40.632747,Brooklyn,16-30 Min
20062,2015-2016,IS 62,-73.971637,40.638608,Brooklyn,16-30 Min
20062,2015-2016,IS 62,-73.971637,40.638608,Brooklyn,0-15 Min
20102,2015-2016,BAYVIEW SCHOOL P102,-74.029011,40.634094,Brooklyn,46-60 Min
20164,2015-2016,PS 164,-73.985877,40.63744,Brooklyn,16-30 Min
20164,2015-2016,PS 164,-73.985877,40.63744,Brooklyn,0-15 Min
20201,2015-2016,THE DYKER HEIGHTS  -I.S.201,-74.012798,40.618725,Brooklyn,16-30 Min
20201,2015-2016,THE DYKER HEIGHTS  -I.S.201,-74.012798,40.618725,Brooklyn,46-60 Min
20223,2015-2016,JHS 223,-73.981607,40.634925,Brooklyn,16-30 Min
